Machine Learning Challenges for Single Cell Data.,2016,ECML/PKDD (3)
Maintenance of Discovered Knowledge.,1999,PKDD
Experiment Databases: Towards an Improved Experimental Methodology in Machine Learning.,2007,PKDD
TRUMIT: A Tool to Support Large-Scale Mining of Text Association Rules.,2011,ECML/PKDD (3)
Semi-Supervised Multi-Task Regression.,2009,ECML/PKDD (2)
A Relevance Criterion for Sequential Patterns.,2013,ECML/PKDD (1)
Resource-Aware On-line RFID Localization Using Proximity Data.,2011,ECML/PKDD (3)
BASS: A Bootstrapping Approach for Aligning Heterogenous Social Networks.,2016,ECML/PKDD (1)
"ZigZag, a New Clustering Algorithm to Analyze Categorical Variable Cross-Classification Tables.",1999,PKDD
A Geometric Approach to Find Nondominated Policies to Imprecise Reward MDPs.,2011,ECML/PKDD (1)
"VIKAMINE - Open-Source Subgroup Discovery, Pattern Mining, and Analytics.",2012,ECML/PKDD (2)
Multilabel Classification on Heterogeneous Graphs with Gaussian Embeddings.,2016,ECML/PKDD (2)
Decision Tree Toolkit: A Component-Based Library of Decision Tree Algorithms.,2000,PKDD
Discovering Dynamic Communities in Interaction Networks.,2014,ECML/PKDD (2)
Autonomous Data-Driven Decision-Making in Smart Electricity Markets.,2012,ECML/PKDD (2)
Rollout Sampling Approximate Policy Iteration.,2008,ECML/PKDD (1)
A Feature Generation Algorithm for Sequences with Application to Splice-Site Prediction.,2006,PKDD
Dynamic Ensemble Re-Construction for Better Ranking.,2005,PKDD
Preference Mining: A Novel Approach on Mining User Preferences for Personalized Applications.,2003,PKDD
Density-Based Spatial Clustering in the Presence of Obstacles and Facilitators.,2004,PKDD
Discovering Patterns in Real-Valued Time Series.,2006,PKDD
TagMiner: A Semisupervised Associative POS Tagger Effective for Resource Poor Languages.,2014,DMNLP@PKDD/ECML
α-Clusterable Sets.,2011,ECML/PKDD (1)
Closed Sets for Labeled Data.,2006,PKDD
Algorithm for Matching Sets of Time Series.,2000,PKDD
A Unified and Flexible Framework for Comparing Simple and Complex Patterns.,2004,PKDD
Parallel Gaussian Process Optimization with Upper Confidence Bound and Pure Exploration.,2013,ECML/PKDD (1)
Generating Linguistic Fuzzy Rules for Pattern Classification with Genetic Algorithms.,1999,PKDD
Knowledge-Powered Deep Learning for Word Embedding.,2014,ECML/PKDD (1)
Communication-Efficient Classification in P2P Networks.,2009,ECML/PKDD (1)
Highly Multilingual News Analysis Applications.,2009,ECML/PKDD (1)
Discovery of Ambiguous Patterns in Sequences: Application to Bioinformatics.,2000,PKDD
On Subgroup Discovery in Numerical Domains.,2009,ECML/PKDD (1)
Linear Discriminant Dimensionality Reduction.,2011,ECML/PKDD (1)
Pattern Structures and Concept Lattices for Data Mining and Knowledge Processing.,2015,ECML/PKDD (3)
Complexity Bounds for Batch Active Learning in Classification.,2010,ECML/PKDD (3)
Learning Throttle Valve Control Using Policy Search.,2013,ECML/PKDD (1)
Output-Sensitive Adaptive Metropolis-Hastings for Probabilistic Programs.,2015,ECML/PKDD (2)
Vector Field Learning via Spectral Filtering.,2010,ECML/PKDD (1)
Bayesian Active Clustering with Pairwise Constraints.,2015,ECML/PKDD (1)
Star Classification Under Data Variability: An Emerging Challenge in Astroinformatics.,2015,ECML/PKDD (3)
Mining Association Rules: Deriving a Superior Algorithm by Analyzing Today's Approaches.,2000,PKDD
Towards Knowledge Discovery from cDNA Microarray Gene Expression Data.,2000,PKDD
Scaling up Dynamic Time Warping to Massive Dataset.,1999,PKDD
Optimal Online Learning Procedures for Model-Free Policy Evaluation.,2009,ECML/PKDD (2)
MONIC and Followups on Modeling and Monitoring Cluster Transitions.,2013,ECML/PKDD (3)
Attribute Conjunction Learning with Recurrent Neural Network.,2016,ECML/PKDD (1)
Porting Decision Tree Algorithms to Multicore Using FastFlow.,2010,ECML/PKDD (1)
Efficiently Finding Arbitrarily Scaled Patterns in Massive Time Series Databases.,2003,PKDD
Induction of Strong Feature Subsets.,1997,PKDD
Text Categorization and Semantic Browsing with Self-Organizing Maps on Non-euclidean Spaces.,2001,PKDD
Selecting Information Diffusion Models over Social Networks for Behavioral Analysis.,2010,ECML/PKDD (3)
A Shapley Value Approach for Influence Attribution.,2011,ECML/PKDD (2)
STochFS: A Framework for Combining Feature Selection Outcomes Through a Stochastic Process.,2005,PKDD
Interactive Learning from Multiple Noisy Labels.,2016,ECML/PKDD (1)
Code You Are Happy to Paste: An Algorithmic Dictionary of Exponential Families.,2014,ECML/PKDD (3)
On Dynamic Feature Weighting for Feature Drifting Data Streams.,2016,ECML/PKDD (2)
Bayesian Knowledge Corroboration with Logical Rules and User Feedback.,2010,ECML/PKDD (2)
Learning First-Order Definite Theories via Object-Based Queries.,2011,ECML/PKDD (3)
Sampling Table Configurations for the Hierarchical Poisson-Dirichlet Process.,2011,ECML/PKDD (1)
Preventing Over-Fitting of Cross-Validation with Kernel Stability.,2014,ECML/PKDD (2)
Efficient Multi-start Strategies for Local Search Algorithms.,2009,ECML/PKDD (1)
Clustering Ontology-Based Metadata in the Semantic Web.,2002,PKDD
Preprocessing of Missing Values Using Robust Association Rules.,1998,PKDD
Coordinate Transformations for Characterization and Cluster Analysis of Spatial Configurations in Football.,2016,ECML/PKDD (3)
WikiSent: Weakly Supervised Sentiment Analysis through Extractive Summarization with Wikipedia.,2012,ECML/PKDD (1)
Optimized Substructure Discovery for Semi-structured Data.,2002,PKDD
Enriching Education through Data Mining.,2011,ECML/PKDD (1)
Extended Functional Dependencies as a Basis for Linguistic Summaries.,1998,PKDD
DB-CSC: A Density-Based Approach for Subspace Clustering in Graphs with Feature Vectors.,2011,ECML/PKDD (1)
Relative Unsupervised Discretization for Association Rule Mining.,2000,PKDD
Pure Exploration for Max-Quantile Bandits.,2016,ECML/PKDD (1)
Inferring Unusual Crowd Events from Mobile Phone Call Detail Records.,2015,ECML/PKDD (2)
Mining Possibilistic Set-Valued Rules by Generating Prime Disjunctions.,1999,PKDD
Response-Guided Community Detection: Application to Climate Index Discovery.,2015,ECML/PKDD (2)
Deep Metric Learning with Data Summarization.,2016,ECML/PKDD (1)
CLASITEX: A Tool for Knowledge Discovery from Texts.,1998,PKDD
Privacy Preserving Market Basket Data Analysis.,2007,PKDD
Transfer Learning with Multiple Sources via Consensus Regularized Autoencoders.,2014,ECML/PKDD (3)
Distributional Clauses Particle Filter.,2014,ECML/PKDD (3)
GMMbuilder - User-Driven Discovery of Clustering Structure for Bioarchaeology.,2016,ECML/PKDD (3)
Answering the Most Correlated N Association Rules Efficiently.,2002,PKDD
Relational Classification for Personalized Tag Recommendation.,2009,DC@PKDD/ECML
Finding Hidden Factors UsingIndependent Component Analysis.,2002,PKDD
Searching for Better Randomized Response Schemes for Privacy-Preserving Data Mining.,2007,PKDD
M-Zoom: Fast Dense-Block Detection in Tensors with Quality Guarantees.,2016,ECML/PKDD (1)
Knowledge Discovery from Software Engineering Data: Rough Set Analysis and Its Interaction with Goal-Oriented Measurement.,1997,PKDD
SITS-P2miner: Pattern-Based Mining of Satellite Image Time Series.,2016,ECML/PKDD (3)
Learning Structures in Earth Observation Data with Gaussian Processes.,2015,AALTD@PKDD/ECML (Revised Selected Papers)
OpenML: A Collaborative Science Platform.,2013,ECML/PKDD (3)
Eigenvector Sensitive Feature Selection for Spectral Clustering.,2011,ECML/PKDD (2)
Summarising Data by Clustering Items.,2010,ECML/PKDD (2)
Ensembles on Random Patches.,2012,ECML/PKDD (1)
Stochastic Coordinate Descent Methods for Regularized Smooth and Nonsmooth Losses.,2012,ECML/PKDD (1)
Topic Sentiment Joint Model with Word Embeddings.,2016,DMNLP@PKDD/ECML
Context-Specific Independence Mixture Modelling for Protein Families.,2007,PKDD
Dealing with Predictive-but-Unpredictable Attributes in Noisy Data Sources.,2004,PKDD
Optimal Thresholding of Classifiers to Maximize F1 Measure.,2014,ECML/PKDD (2)
Feature-Enhanced Probabilistic Models for Diffusion Network Inference.,2012,ECML/PKDD (2)
Knowledge Discovery - A Control Theory Perspective.,1997,PKDD
Entityclassifier.eu: Real-Time Classification of Entities in Text with Wikipedia.,2013,ECML/PKDD (3)
Difference Target Propagation.,2015,ECML/PKDD (1)
Incremental Sensor Placement Optimization on Water Network.,2013,ECML/PKDD (3)
Semi-supervised Tensor Factorization for Brain Network Analysis.,2016,ECML/PKDD (1)
A Concise Representation of Association Rules Using Minimal Predictive Rules.,2010,ECML/PKDD (1)
Robust Visual Mining of Data with Error Information.,2007,PKDD
Robust Dictionary Learning on the Hilbert Sphere in Kernel Feature Space.,2016,ECML/PKDD (1)
Evaluation of Summarization Schemes for Learning in Streams.,2006,PKDD
Improving Relational Classification Using Link Prediction Techniques.,2013,ECML/PKDD (1)
Mining Temporal Features in Association Rules.,1999,PKDD
Discovering Unbounded Episodes in Sequential Data.,2003,PKDD
An Efficient and Scalable Algorithm for Local Bayesian Network Structure Discovery.,2010,ECML/PKDD (3)
Association Rule Selection in a Data Mining Environment.,1999,PKDD
Linear Bandits in Unknown Environments.,2016,ECML/PKDD (2)
Adequate Condensed Representations of Patterns.,2008,ECML/PKDD (1)
Smarter Sampling in Model-Based Bayesian Reinforcement Learning.,2010,ECML/PKDD (1)
Learning from Highly Structured Data by Decomposition.,1999,PKDD
Bi-directional Representation Learning for Multi-label Classification.,2014,ECML/PKDD (2)
"Scalability, Search, and Sampling: From Smart Algorithms to Active Discovery.",2001,PKDD
Learning Submodular Functions.,2012,ECML/PKDD (2)
Limitations of Using Constraint Set Utility in Semi-Supervised Clustering.,2015,MetaSel@PKDD/ECML
Extracting Trajectories through an Efficient and Unifying Spatio-temporal Pattern Mining System.,2012,ECML/PKDD (2)
Protein Identification from Tandem Mass Spectra with Probabilistic Language Modeling.,2009,ECML/PKDD (2)
Internet Document Filtering Using Fourier Domain Scoring.,2001,PKDD
Distinct Chains for Different Instances: An Effective Strategy for Multi-label Classifier Chains.,2014,ECML/PKDD (2)
A Case Study in Sequential Pattern Mining for IT-Operational Risk.,2008,ECML/PKDD (1)
Relevant Subsequence Detection with Sparse Dictionary Learning.,2013,ECML/PKDD (1)
Learning with Ensembles of Randomized Trees : New Insights.,2010,ECML/PKDD (3)
Reduced-Rank Local Distance Metric Learning.,2013,ECML/PKDD (3)
Lagrange Dual Decomposition for Finite Horizon Markov Decision Processes.,2011,ECML/PKDD (1)
Exploring Real Mobility Data with M-Atlas.,2010,ECML/PKDD (3)
Noisy Matrix Completion Using Alternating Minimization.,2013,ECML/PKDD (2)
Ageing-Based Multinomial Naive Bayes Classifiers Over Opinionated Data Streams.,2015,ECML/PKDD (1)
SNNAP: Solver-Based Nearest Neighbor for Algorithm Portfolios.,2013,ECML/PKDD (3)
Celebrity Watch: Browsing News Content by Exploiting Social Intelligence.,2011,ECML/PKDD (3)
Multiscale Comparison of Temporal Patternsin Time-Series Medical Databases.,2002,PKDD
Graph-Based Discrete Differential Geometry for Critical Instance Filtering.,2009,ECML/PKDD (2)
Area under the Precision-Recall Curve: Point Estimates and Confidence Intervals.,2013,ECML/PKDD (3)
A Novel Web Text Mining Method Using the Discrete Cosine Transform.,2002,PKDD
Semantic Text Classification of Emergent Disease Reports.,2007,PKDD
Probability Estimation for Multi-class Classification Based on Label Ranking.,2012,ECML/PKDD (2)
Constrained Laplacian Score for Semi-supervised Feature Selection.,2011,ECML/PKDD (1)
Predictive Distribution Matching SVM for Multi-domain Learning.,2010,ECML/PKDD (1)
An Attacker's View of Distance Preserving Maps for Privacy Preserving Data Mining.,2006,PKDD
Finding Outlying Items in Sets of Partial Rankings.,2007,PKDD
Relational Differential Prediction.,2012,ECML/PKDD (1)
Extension of the Rocchio Classification Method to Multi-modal Categorization of Documents in Social Media.,2012,ECML/PKDD (1)
Online Structure Learning for Markov Logic Networks.,2011,ECML/PKDD (2)
Efficient Pairwise Multilabel Classification for Large-Scale Problems in the Legal Domain.,2008,ECML/PKDD (2)
Attributed Graph Kernels Using the Jensen-Tsallis q-Differences.,2014,ECML/PKDD (1)
Content- and Graph-based Tag Recommendation: Two Variations.,2009,DC@PKDD/ECML
Efficient Mining of Top Correlated Patterns Based on Null-Invariant Measures.,2011,ECML/PKDD (2)
Faster Way to Agony - Discovering Hierarchies in Directed Graphs.,2014,ECML/PKDD (3)
Continuous Similarity Computation over Streaming Graphs.,2013,ECML/PKDD (1)
Identifying the Original Contribution of a Document via Language Modeling.,2009,ECML/PKDD (2)
Generating Workflow Graphs Using Typed Genetic Programming.,2015,MetaSel@PKDD/ECML
Scalable Information Flow Mining in Networks.,2014,ECML/PKDD (3)
Induction of Fuzzy Characteristic Rules.,1997,PKDD
Data Reduction Using Multiple Models Integration.,2001,PKDD
A Fast Approximation of the Weisfeiler-Lehman Graph Kernel for RDF Data.,2013,ECML/PKDD (1)
Do Street Fairs Boost Local Businesses? A Quasi-Experimental Analysis Using Social Network Data.,2016,ECML/PKDD (3)
ITCH: Information-Theoretic Cluster Hierarchies.,2010,ECML/PKDD (1)
Rough Sets for Data Mining and Knowledge Discovery (Abstract).,1997,PKDD
Modelling Input Varying Correlations between Multiple Responses.,2012,ECML/PKDD (2)
Binary Decomposition Methods for Multipartite Ranking.,2009,ECML/PKDD (1)
Unsupervised Feature Selection via Unified Trace Ratio Formulation and K-means Clustering (TRACK).,2014,ECML/PKDD (3)
"Multiple Incomplete Views Clustering via Weighted Nonnegative Matrix Factorization with L2, 1 Regularization.",2015,ECML/PKDD (1)
Scalable Bayesian Non-negative Tensor Factorization for Massive Count Data.,2015,ECML/PKDD (2)
Graph Regularized Transductive Classification on Heterogeneous Information Networks.,2010,ECML/PKDD (1)
Unsupervised Inference of Auditory Attention from Biosensors.,2012,ECML/PKDD (2)
Domain Adaptation of Conditional Probability Models Via Feature Subsetting.,2007,PKDD
Analyzing and Grounding Social Interaction in Online and Offline Networks.,2014,ECML/PKDD (3)
Image Access and Data Mining: An Approach.,2000,PKDD
Topic Learning from Few Examples.,2003,PKDD
Scalable Moment-Based Inference for Latent Dirichlet Allocation.,2014,ECML/PKDD (3)
DANCer: Dynamic Attributed Network with Community Structure Generator.,2016,ECML/PKDD (3)
A Novel Incremental Covariance-Guided One-Class Support Vector Machine.,2016,ECML/PKDD (2)
Handling Time Changing Data with Adaptive Very Fast Decision Rules.,2012,ECML/PKDD (1)
Reducing Data Stream Sliding Windows by Cyclic Tree-Like Histograms.,2004,PKDD
Mining Frequent Connected Subgraphs Reducing the Number of Candidates.,2008,ECML/PKDD (1)
Efficient Discovery of Sets of Co-occurring Items in Event Sequences.,2016,ECML/PKDD (1)
Regression with Linear Factored Functions.,2015,ECML/PKDD (1)
Semi-supervised Laplacian Regularization of Kernel Canonical Correlation Analysis.,2008,ECML/PKDD (1)
Hierarchical Distance-Based Conceptual Clustering.,2008,ECML/PKDD (1)
Data Transformation and Rough Sets.,1998,PKDD
Adaptive Constraint Pushing in Frequent Pattern Mining.,2003,PKDD
Ensembles of Balanced Nested Dichotomies for Multi-class Problems.,2005,PKDD
Asking Generalized Queries to Ambiguous Oracle.,2010,ECML/PKDD (1)
Fast Hierarchical Clustering Based on Compressed Data and OPTICS.,2000,PKDD
"OMEGA: An Order-Preserving SubMatrix Mining, Indexing and Search Tool.",2015,ECML/PKDD (3)
Insight4News: Connecting News to Relevant Social Conversations.,2014,ECML/PKDD (3)
Learning Modewise Independent Components from Tensor Data Using Multilinear Mixing Model.,2013,ECML/PKDD (2)
A Dynamic Clustering Algorithm for Mobile Objects.,2007,PKDD
Properties and Benefits of Calibrated Classifiers.,2004,PKDD
AST: Support for Algorithm Selection with a CBR Approach.,1999,PKDD
Preface to the 1st ECML/PKDD workshop on Statistically Sound Data Mining.,2014,SSDM@ECML/PKDD
